lateral_hori_stiffness,lateral_verti_stiffness,diagonal_stiffness,tip_dx,tip_dy,tip_dz,tip_disp_norm
500,562,7421,0.0410184073897395,0.12719097571563381,0.00542597568227321,0.1337516177860672
500,562,8345,0.041022352040154836,0.12745479108514174,0.005467074755796109,0.13400539557737587
500,562,9383,0.041060856303664295,0.1277549655994663,0.005508112970998735,0.1343043724687036
500,562,10551,0.04112879762232213,0.12808459279711776,0.005549016972233867,0.1346403821118298
500,562,11864,0.04122130985624614,0.1284364529414298,0.005589568995860494,0.13500504476500222
500,562,13340,0.04133391146230325,0.1288041529687172,0.005629599356872572,0.1353908949954949
500,562,15000,0.04146254151643136,0.12918202529390935,0.005668949909807597,0.1357912920666047
500,632,500,0.07271954867589708,0.14781072606967788,-0.008092902507859212,0.16492919260056185
500,632,562,0.04790038391920062,0.13056307863839872,-0.00014112782577324623,0.1390725860844139
500,632,632,0.045185573874772955,0.12817226668621617,0.00204712425290976,0.13591930235099772
500,632,711,0.044438645427397006,0.12734849664331732,0.0027458134300096804,0.13490727295489793
500,632,799,0.04402671017405668,0.126813118243704,0.0030464720057270522,0.1342728533960745
500,632,899,0.043757865765286674,0.1264371987273901,0.003214620712934546,0.1338336647659714
500,632,1011,0.04358857515528142,0.12620543942064935,0.0033774343460973855,0.1335634077365092
500,632,1136,0.0435151067084065,0.12611699259233658,0.003522241798940673,0.13345960632217407
500,632,1278,0.043533551496503786,0.1261708106448234,0.0036480450694929,0.13351985544292536
500,632,1437,0.043640200524944606,0.1263655599556143,0.003759095879972918,0.13374173861060787
500,632,1616,0.04383115043470909,0.12669837477212798,0.0038608197775037434,0.13412141457531326
500,632,1817,0.04410225915302807,0.12716409553697594,0.0039559905335012635,0.13465276201117876
500,632,2043,0.0444513958517577,0.12775901082234875,0.0040464588908980526,0.1353316861235033
500,632,2297,0.044321165051767725,0.127847883928093,0.0041104872343354915,0.1353748248447281
500,632,2583,0.043585319618430096,0.12726417020027492,0.00414506828602168,0.1345846599509061
500,632,2904,0.04296689650165947,0.12681221837929202,0.0041772372817745484,0.13395873333444822
500,632,3265,0.04245218007862203,0.12648004634216878,0.004208047965879702,0.13348070041705676
500,632,3672,0.04202975686523239,0.12625710879207847,0.0042382757985925945,0.13313647495870626
500,632,4129,0.041692032278673075,0.12613456914743695,0.004268281530304674,0.1329149100618791
500,632,4642,0.04143008678796101,0.12610233809934268,0.00429839604286697,0.13280334323321927
500,632,5220,0.04123515058797156,0.12615094498378396,0.004328939446243574,0.1327898274757657
500,632,5870,0.04110055160830914,0.1262713576832393,0.004359938647575223,0.13286353968898487
500,632,6600,0.04101957623152783,0.12645437853102315,0.004391401063272293,0.13301353272197503
500,632,7421,0.04098569185506232,0.1266915571549723,0.004423326366771674,0.13322966414179957
500,632,8345,0.04099300362528813,0.12697482995464518,0.004455651426235052,0.133502384315285
500,632,9383,0.04103591172415422,0.1272957450658617,0.004488211680805154,0.13382188463400574
500,632,10551,0.04110924140340971,0.1276473147719471,0.004520925749307736,0.13417989963807214
500,632,11864,0.041208053077684076,0.12802216329867847,0.00455360031145402,0.1345678758468127
500,632,13340,0.04132778858855729,0.12841374491765456,0.0045860700994108106,0.13497817613360186
